Id,Date,Auteur,Titre,Langue,MotCle,Pays,Vehicule,Marque,Moteur,Stockage,Production,Domaine
82636314,2015-08-31,Matthias Schmitz and Reinhard Madlener,Economic Viability of Kite-Based Wind Energy Powerships with CAES or Hydrogen Storage ,,,Etats-Unis/,Bateau/,,,Gaz/,,Agriculture/Energies Renouvelables/
96621408,2017-11-11,Emad Monemian and Alasdair Cairns and Mark Gilmore and David Newman and Keith Scott,Evaluation of intake charge hydrogen enrichment in a heavy-duty diesel engine,,,,,,Combustion interne/,,,Astronautique/Transport Marchandises/Ferroviaire/
211557439,2018-05-16,Ralph-Uwe Dietrich and Friedemann Georg Albrecht and Zoe Bealu and Stefan Estelmann and Simon Maier,Economic and environmental prospects of biofuels in the European transport sector,,Thermische Prozesstechnik/,Etats-Unis/,Voiture/,,,,,Aéronautique/Politique/Automobile/Energies Renouvelables/Energies Fossiles/
52122273,2015-09-16,Klaus Skytte and Amalia R. Pizarro and Kenneth B. Karlsson,Use of electric vehicles or hydrogen in the Danish transport sector in order to ensure a stable and sustainable energy system in 2050?,,Energy/ Environment/ Electric vehicles (EV)/ hydrogen use/ renewable energy/ e-mobility/ STREAM model/,Danemark/,,,Combustion interne/,,Electrolyse/,Energies Renouvelables/
15614693,2008,A Doddathimmaiah,Unitised regenerative fuel cells in solar-hydrogen systems for remote area power supply,,Fields of Research/ Rural electrification -- Australia/ Solar energy -- Australia/,,Voiture/Sous-marin/,,Pile à combustible/,,Electrolyse/,Transport Personnes/Automobile/Energies Renouvelables/Performance/Chimie/
144149402,2016-08-05,Daniel van Lanen,"Energy Storage for Grid Power: Policy Arguments Based on Technical, Economic, and Environmental Analysis",,Energy Storage/ Grid Power/ Power-to-gas/ Hydrogen/ Policy/,,,,Combustion interne/,,,Politique/Energies Renouvelables/Energies Fossiles/
289954892,2018-01-01,Sara Sigfridsson,Fuel Cell Hybrid Vehicle Modeling in Modelica,English,Technology / Engineering/,,Train/Voiture/,Toyota/,Pile à combustible/Hybride/,Liquide/,,Automobile/Ferroviaire/Performance/
211557203,2018-06-08,Toni Schirmer and Holger Dittus and Athanasios Iraklis and Mathias Böhm and Johannes Pagenkopf and Joachim Winter,Design and Analysis of a Regio-Shuttle RS1 Diesel Railcar converted to Fuel Cell Hybrid Propulsion,,Fahrzeugenergiekonzepte/ Fahrzeugsysteme und Technologiebewertung/,Allemagne/Etats-Unis/,Train/,Alstom/,Combustion interne/Pile à combustible/Hybride/,Liquide/,,Astronautique/Ferroviaire/Performance/
74409562,2016-01-01,AF Zobaa and SN Afifi and I Pisica,"Sustainable Energy - Technological Issues, Applications and Case Studies",,,Afrique du Sud/,,,Combustion interne/,Gaz/,,Transport Marchandises/Energies Renouvelables/Energies Fossiles/Performance/
20639435,2006-10-13,Louis Schlapbach and Andreas Züttel,Hydrogen-storage materials for mobile applications,,,,Voiture/,,Combustion interne/,,,Transport Marchandises/Automobile/
376008495,2015-01-01,A. Díaz de Arcaya and A. González-González and J.A. Alzola and V. Sánchez,Cooperative Simulation Tool with the Energy Management System for the Storage of Electricity Surplus through Hydrogen,English,Simulation/ Hydrogen/ Fuel Cell/ Solid-state Hydrogen Storage System/ Energy Management System/ Electric Vehicle/ Power Production/ Water Electrolyzer/,Etats-Unis/,,,Pile à combustible/,,,Energies Renouvelables/
74031810,,Peter Clarke,"Mathematical modelling of BIPV-micro wind system: production, storage and usages",,renewable energy/ solar energy/ modelling/ urban environment/ photovoltaics/ wind turbine/ micro wind technology/ hydrogen/ zero emission transport/ Slope Radiation Model/ Sky Radiance Distribution Model/ 621.47 Solar-energy enineering/ TD Environmental technology. Sanitary engineering/,Etats-Unis/,Voiture/,,,,,Transport Personnes/Automobile/Energies Renouvelables/Performance/
82210479,2015-12-31,Minoru Takeda and Hiroyuki Nara and Kazuma Maekawa and Shizuichi Fujikawa and Yu Matsuno and Tsuneo Kuroda and Hiroaki Kumakura,"Simulation of Liquid Level, Temperature and Pressure Inside a 2000 Liter Liquid Hydrogen Tank During Truck Transportation ",,,,Camion/,,,Liquide/,,Transport Marchandises/Energies Renouvelables/Chimie/
38127348,2015-01-01,Ilya Makarikhin and Ilya Osolotkin,Conversion Of An Ordinary Car To Fuel-cell Vehicle,,autot/ polttokennot/ 3D-mallinnus/ Autodesk Inventor/ sähköautot/ konvertointi/ innovaatiot/ Fuel-cell/ Conversion/ Car/ AutoCad/ Innovations/ fi=Tuotantotalous|sv=Produktionsekonomi|en=Industrial Management|/ Degree Programme in Industrial Management/,Russie/Japon/,Voiture/,Rolls-Royce/BMW/Toyota/,Combustion interne/Pile à combustible/,,,Astronautique/Automobile/Energies Fossiles/
81217617,2016-09-30,L. van Biert and M. Godjevac and K. Visser and P.V. Aravind,A review of fuel cell systems for maritime applications ,,,,Bateau/,,Pile à combustible/Hybride/,Gaz/Liquide/,,Energies Fossiles/
43495435,2016,J Alazemi,"Automotive solar hydrogen fuelling stations: Concept design, performance testing and evaluation",,Fields of Research/ sustainable energy/ hydrogen production methods/ hydrogen energy/ hydrogen fueling stations/ solar hydrogen system/,,,,Combustion interne/Pile à combustible/,,Electrolyse/,Transport Marchandises/Energies Renouvelables/Energies Fossiles/Performance/
7372175,,Floris J. Huétink and Alexander van der Vooren and Floortje Alkemade,Initial infrastructure development strategies for the transition to sustainable mobility,English,transition management/ sustainable mobility/,Pays-Bas/,Voiture/,,Combustion interne/,,,Automobile/Performance/
77024187,2016-10-10,Thomas George Tranter,A Study of Water Management in Polymer Electrolyte Fuel Cells: Compression Effect on Multiphase Flow,,,,,,Pile à combustible/,Gaz/,Electrolyse/,Energies Renouvelables/Energies Fossiles/Performance/
31013655,2014-10-20,Diego Luca de Tena,Large scale renewable power integration with electric vehicles : long term analysis for Germany with a renewable based power supply,,Systemanalyse und Technikbewertung/,Allemagne/,,,Combustion interne/Pile à combustible/,,,Transport Personnes/Energies Renouvelables/Energies Fossiles/
52665421,2010-03-17,Olivier Salvi and Anders Lonnermark and Haukur Ingason and Benjamin Truchot and Roland Leucker and Félix Amberg and Dirk-Jan Molenaar and Horst Hejny,New energy carriers in vehicles and their impact on confined infrastructures Overview of previous research and research needs,,SAFETY/ SECURITY/ NEW ENERGY/ UNDERGROUND/ INTEGRATED RISK MANAGEMENT/ [SPI]Engineering Sciences [physics]/,,Voiture/,,Pile à combustible/,,,Astronautique/Transport Marchandises/Transport Personnes/Automobile/
81121166,2014-12-31,Koji Tokimatsu and Satoshi Konishi and Keiichi Ishihara and Tetsuo Tezuka,Global Zero Emission Scenario: Role of Innovative Technologies ,,,,,,,,,Energies Renouvelables/Energies Fossiles/
71324571,2007-10-01,G. L. Hawkes and B. D. Hawkes and M. S. Sohal and P. T. Torgerson and T. Armstrong and M. C. Williams,3D CFD Model of a Tubular Porous-Metal Supported Solid Oxide Electrolysis Cell,,Production/ Hydrogen Production/ Air Pollution/ Electrolysis/ Implementation/ Porous-Metal Supported Tubular Sofc/ Greenhouse Gases/ Efficiency/ Oxides/ 08 - Hydrogen/ Planning/ Fuel Cells/ Research Programs/ Fossil Fuels/ Water Porous-Metal Supported Tubular Sofc/ Reactors/ Hydrogen/ Steam/ Market/,,Voiture/,,Combustion interne/,,Electrolyse/,Transport Marchandises/Automobile/Energies Fossiles/
20259153,2011-07-18,Frédéric Gailly,Alimentation électrique d'un site isolé à partir d'un générateur photovoltaïque associé à un tandem électrolyseur/pile à combustible (batterie H2/O2),,Energétique et transfert (systèmes et procédés)/ ddc:530/ ddc:600/ ddc:620/,,Bus/,,Pile à combustible/,,Electrolyse/,Transport Personnes/Energies Renouvelables/
231897120,2018-03-01,Joan M. Ogden,Prospects for Hydrogen in the Future Energy System,,,,,,Pile à combustible/,,Electrolyse/Thermochimie/,Transport Marchandises/Energies Renouvelables/Energies Fossiles/
71327576,2008-09-30,Andre Boehman and Daniel Haworth,Hydrogen-Assisted IC Engine Combustion as a Route to Hydrogen Implementation,,30 Direct Energy Conversion/ 33 Advanced Propulsion Systems/ Efficiency/ 32 Energy Conservation/ Consumption/ And Utilization/ Automobiles/ 08 Hydrogen/ Transportation Sector/ Optimization/ Ignition/ Natural Gas/ Buses/ Compression/ 03 Natural Gas/ Electrochemical Energy Conversion/ Diesel Engines/ Hydrogen/ Market/ Combustion/ Engines/ Mixtures/ Implementation/ Fuel Cells/ Spark Ignition Engines/,Etats-Unis/,Voiture/,,Pile à combustible/,Gaz/,,Automobile/Energies Fossiles/Performance/Chimie/
79548678,2017-01,C Tagliaferri and DJL Brett and S Evangelisti and P Lettieri,Life cycle assessment of a polymer electrolyte membrane fuel cell system for passenger vehicles,,Fuel cell vehicles/ Life cycle assessment/ Manufacturing/ Catalyst/ PEM/ Hydrogen tank/,,Voiture/,,Combustion interne/Pile à combustible/,,Electrolyse/,Transport Personnes/Automobile/Chimie/
10514088,[2005],Sean B. OByrne and Andrew D. Cutler and Paul M. Danehy and Sarah A. Tedder,Coherent Anti-Stokes Raman Spectroscopy (CARS) Measurements in Supersonic Combustors at NASA Langley Research Center,,Research / Support Facilities (Air)/,,Voiture/,,,,,Astronautique/Automobile/
10554748,August 201,Sarah Augusta Umberger Tedder,Advancements in Dual-Pump Broadband CARS for Supersonic Combustion Measurements,,Spacecraft Propulsion / Power/,,Voiture/,,Combustion interne/Réaction/,,,Astronautique/Transport Personnes/Automobile/Performance/Chimie/
10893659,2009-01-01,Tim Williams,Sustainable transport and the impact on the built environment,English,,Allemagne/Australie/Etats-Unis/,Voiture/Vélo/,,Combustion interne/,,,Astronautique/Transport Personnes/Politique/Automobile/Energies Fossiles/
70618658,2016,Anders Lindman and Paul Erhart and Göran Wahnström,Polaronic contributions to oxidation and hole conductivity in acceptor-doped BaZrO3,,,,,,Pile à combustible/Hybride/,,,Transport Marchandises/Energies Renouvelables/Performance/
301111026,2012-09-01,AZRUL HAYAT TUMPANG,A NEW VOLTAGE & CURRENT BOOSTER FORRENEWABLE ENERGY,English,TK Electrical engineering/ Electronics Nuclear engineering/,,,,Pile à combustible/,,Electrolyse/,Agriculture/Energies Renouvelables/Energies Fossiles/
300406242,2010-01-01,Rifki Muhida and Md. Mamudur Rahman and Riza Muhida and Hideaki Kasai,Applying computational Materials Design (CMD) toward efficient hydrogen production from water,English,TD Environmental technology/ Sanitary engineering/,,,,Combustion interne/,,SMR/Oxydation partielle/Gazéification du charbon/Electrolyse/,Energies Fossiles/
59122477,2015-03-13,東野  和幸 and 小野寺  英之 and 杉岡  正敏 and 今井  良二 and 増田  井出夫,Application of Aluminum-Water Reaction for Space Satellite Propulsion,,Al- H2O Reaction/ Hydrogen/ Clean fuel/ Non-toxic propellant/ Spacecraft propulsion application/ 538/,,,,,,SMR/,Astronautique/Aéronautique/Energies Fossiles/
67758746,2011-07-01,Adam Stephen Kimmel,"Heat and Mass Transfer Correlations for Steam Methane Reforming in Non-Adiabatic, Process-Intensified Catalytic Reactors",English,catalysis/ heat and mass transfer correlations/ Nusselt/ Sherwood/ steam methane reforming/ Mechanical Engineering/,,,,,Solide/,SMR/Electrolyse/Thermolyse/,Energies Renouvelables/Performance/Chimie/
147122055,2018-02-05,Changkyu Kim,An Integrated Modelling and Optimization Approach for Hydrogen Energy Network,English,Hydrogen/ Strategic modelling/ Superstructure/ Mixed-integer programming/,,Camion/,,Combustion interne/,Gaz/Liquide/,SMR/Electrolyse/,Transport Marchandises/Ferroviaire/Energies Renouvelables/Energies Fossiles/
154405961,2018-02-05,Changkyu Kim,An Integrated Modelling and Optimization Approach for Hydrogen Energy Network,,Hydrogen/ Strategic modelling/ Superstructure/ Mixed-integer programming/,,Camion/,,Combustion interne/,Gaz/Liquide/,SMR/Electrolyse/,Transport Marchandises/Ferroviaire/Energies Renouvelables/Energies Fossiles/
161953756,2018-08-01,Ziwei Che,Fatigue crack growth in hydrogen pipeline steels,,fatigue/ API steel/ stress intensity factor/,,,,,,,Energies Renouvelables/Energies Fossiles/Performance/
81138281,2014-02-04,Paul E. Dodds and Will McDowall,Methodologies for representing the road transport sector in energy system models ,,,,Voiture/,,,,,Automobile/Performance/
39986234,2011-01-01,Frédéric GAILLY and Stéphan ASTIER and Christophe TURPIN,Alimentation électrique d'un site isolé à partir d'un générateur photovoltaïque associé à un tandem électrolyseur/pile à combustible (batterie H2/O2),,Electrical engineering/ Electrotechnique/ Générateurs photovoltaïques/ Systèmes dynamiques hybrides/ Électrolyseurs/ Tandem/ Pile à combustible/ Stockage Hydrogène/ Oxygène/ Gestion d'énergie/ Architecture électrique/ 10W - Conventional power plants/ Génie Electrique/,France/,Bus/,,Pile à combustible/,,Electrolyse/,Transport Personnes/Energies Renouvelables/
26995692,2013-01-01,Dalius KALISINSKAS and Artūras KERŠYS,Improvement of diesel engine ecological and economic parameters by using hydrogen,,hydrogen/ fuel/ exhaust/ energy/ Transportation engineering/ TA1001-1280/,Etats-Unis/,Voiture/,,Combustion interne/,,Electrolyse/,Astronautique/Automobile/Energies Fossiles/
82110649,2013-04-15,Hyun S. Kim and Yong H. Kim and Chul H. Song,Ship-plume sulfur chemistry: ITCT 2K2 case study ,,,,Bateau/,,,,,Performance/Chimie/
333958318,2020-01-30,伊藤 俊秀 and 宮澤 樹 and 山本 恭輔 and Ito Toshihide and Miyazawa Tatsuki and Yamamoto Kyosuke,Carbon Dioxide Emissions from Hydrogen Vehicles : Is a Hydrogen-based Society Realistic?,English,水素自動車/ 二酸化炭素/ CCS/ hydrogen vehicle/ carbon dioxide/ 関西大学/ Kansai University/,Japon/,,,Hybride/,,,Energies Fossiles/Performance/
20440537,2014-07-01,Jinlei Shang,The role of hydrogen and fuel cells for ultra low carbon vehicles,,TL Motor vehicles. Aeronautics. Astronautics/ TP Chemical technology/,,Voiture/,,Combustion interne/Pile à combustible/Hybride/,Gaz/Solide/,,Transport Personnes/Automobile/Energies Renouvelables/Energies Fossiles/Performance/
52665572,2006-06-13,Lionel Perrette and Henri Paillere and Guillaume Joncquet,"Presentation of the French national project DRIVE : experimental data for the evaluation of hydrogen risks on board vehicles, the validation of numerical tools and the edition of guidelines",,HYDROGENE/ ECONOMIE/ SECURITE<br />---<br />HYDROGEN VEHICLES/ SAFETY/ ACCIDENTAL EVENTS/ EXPERIMENTS/ [SPI]Engineering Sciences [physics]/,,Voiture/,Peugeot/PSA/,Pile à combustible/,,,Automobile/Chimie/
52665222,2007-04-16,Lionel Perrette and Henri Paillere and Guillaume Joncquet,"Presentation of the french national project DRIVE : experimental data for the evaluation of hydrogen risks onboard vehicles, the validation of numerical tools and the edition of guidelines",,HYDROGEN VEHICLES/ SAFETY/ EXPLOSIVE ATMOSPHERES/ [SPI]Engineering Sciences [physics]/,,Voiture/,Peugeot/PSA/,Pile à combustible/,,,Automobile/Chimie/
196554128,2012-08-15,Matti Nissilä,Hydrogen Distribution and Refueling for Fuel Cell Vehicles,,,Etats-Unis/,Voiture/,,Combustion interne/Pile à combustible/,,,Automobile/Energies Fossiles/Chimie/
80502215,2017,Erik Ahlgren and Martin Börjesson Hagberg and Maria Grahn,Transport biofuels in global energy–economy modelling – a review of comprehensive energy systems assessment approaches,,comprehensive energy systems assessment approaches/ energy-transport interactions/ futures/ global energy-economy modelling/ transport biofuel market shares/ transport biofuels/ transport sector/,,Voiture/,,Combustion interne/,,,Automobile/Energies Renouvelables/Energies Fossiles/
